2010, 22835.48, 28044.07, 36558.80, 63249.19
2011, 23383.48, 28717.07, 37436.29, 64767.17
2012, 23931.48, 29390.07, 38313.78, 66285.15
2013, 24479.48, 30063.07, 39191.27, 67803.13
2014, 25027.48, 30736.07, 40068.76, 69321.11
2015, 25575.48, 31409.07, 40946.25, 70839.09
2016, 26123.48, 32755.07, 41823.74, 72357.07
2017, 26671.48, 32082.07, 42701.23, 73875.05
2018, 27219.48, 33428.07, 43578.72, 75393.03
2019, 27767.48, 34101.07, 44456.21, 76911.01
2020, 28315.48, 34774.07, 45333.70, 78428.99
