2010, 35554.38, 47798, 57196.13, 88724.29
2011, 36770.38, 49432.68, 59152.26, 91758.66
2012, 37986.38, 51067.38, 61108.39, 94793.03
2013, 39202.38, 52702.07, 63064.52, 97827.40
2014, 40418.38, 54336.76, 65020.65, 100861.80
2015, 41634.38, 55971.45, 66976.78, 103896.10
2016, 42850.38, 57606.14, 68932.91, 106930.50
2017, 44066.38, 59240.83, 70889.04, 109964.90
2018, 45282.38, 60875.52, 72845.17, 112999.30
2019, 46498.38, 62510.21, 74801.30, 116033.60
2020, 47714.38, 64144.90, 76757.43, 119068
