2010, 37873.93, 60832.57, 71015.76, 121310.60
2011, 39854.73, 64014.11, 74729.88, 127655.10
2012, 41835.53, 67195.65, 78444, 133999.70
2013, 43816.33, 70377.19, 82158.12, 140344.20
2014, 45797.13, 73558.73, 85872.24, 146688.7
2015, 47777.93, 76740.27, 89586.36, 153033.30
2016, 49758.73, 79921.81, 93300.48, 159377.80
2017, 51739.53, 83103.35, 97014.60, 165722.40
2018, 53720.33, 86284.89, 100728.70, 172066.90
2019, 55701.13, 89466.43, 104442.80, 178411.40
2020, 57681.93, 92647.97, 108157, 184756
