2010, 48629.52, 60830, 72915, 115190.90
2011, 51970.37, 65009.10, 77924.40, 123104.50
2012, 55311.22, 69188.20, 82933.80, 131018.10
2013, 58652.07, 73367.30, 87943.20, 138931.70
2014, 61992.92, 77546.40, 92952.60, 146845.30
2015, 65333.77, 81725.50, 97962, 154758.90
2016, 68674.62, 85904.60, 102971.40, 162672.50
2017, 72015.47, 90083.70, 107980.80, 170586.10
2018, 75356.32, 94262.80, 112990.20, 178499.80
2019, 78697.17, 98441.90, 117999.60, 186413.40
2020, 82038.02, 102621, 123009, 194377
