2010, 21200, 27640.95, 34582.77, 58653.90
2011, 21910.20, 28566.91, 35741.29, 60618.80
2012, 22620.40, 29492.87, 36899.81, 62583.70
2013, 23330.60, 30418.83, 38058.33, 64548.60
2014, 24040.80, 31344.79, 39216.85, 66513.50
2015, 24751, 32270.75, 40375.37, 68478.40
2016, 25461.20, 33196.71, 41533.89,70443.30
2017, 26171.40, 34122.67, 42692.41, 72408.20
2018, 26881.60, 35048.63, 43850.91, 74373.10
2019, 27591.80, 35974.59, 45009.45, 76338
2020, 28302, 36900.55, 46167.97, 78302.90
